event_date;close_price_usd
2018-05-07 00:00:00 UTC;0,3342777658
2018-05-08 00:00:00 UTC;0,3261104914
2018-05-09 00:00:00 UTC;0,3158586516
2018-05-10 00:00:00 UTC;0,2963845185
2018-05-11 00:00:00 UTC;0,2610374744
2018-05-12 00:00:00 UTC;0,2708306249
2018-05-13 00:00:00 UTC;0,2843473025
2018-05-14 00:00:00 UTC;0,2739241458
2018-05-15 00:00:00 UTC;0,2585003374
2018-05-16 00:00:00 UTC;0,2561538307
2018-05-17 00:00:00 UTC;0,2389939127
2018-05-18 00:00:00 UTC;0,2451142083
2018-05-19 00:00:00 UTC;0,2417349162
2018-05-20 00:00:00 UTC;0,2551902703
2018-05-21 00:00:00 UTC;0,2481823747
2018-05-22 00:00:00 UTC;0,2210889711
2018-05-23 00:00:00 UTC;0,2032873141
2018-05-24 00:00:00 UTC;0,2090279244
2018-05-25 00:00:00 UTC;0,2005295387
2018-05-26 00:00:00 UTC;0,1969138965
2018-05-27 00:00:00 UTC;0,1933974339
2018-05-28 00:00:00 UTC;0,1750654643
2018-05-29 00:00:00 UTC;0,2031854365
2018-05-30 00:00:00 UTC;0,2107576789
2018-05-31 00:00:00 UTC;0,2242695263
2018-06-01 00:00:00 UTC;0,2219725488
2018-06-02 00:00:00 UTC;0,2261981474
2018-06-03 00:00:00 UTC;0,2269245514
2018-06-04 00:00:00 UTC;0,2134507510
2018-06-05 00:00:00 UTC;0,2196238117
2018-06-06 00:00:00 UTC;0,2149891757
2018-06-07 00:00:00 UTC;0,2095674427
2018-06-08 00:00:00 UTC;0,2041922478
2018-06-09 00:00:00 UTC;0,1991769357
2018-06-10 00:00:00 UTC;0,1762202155
2018-06-11 00:00:00 UTC;0,1810766200
2018-06-12 00:00:00 UTC;0,1659544762
2018-06-13 00:00:00 UTC;0,1604922926
2018-06-14 00:00:00 UTC;0,1719793362
2018-06-15 00:00:00 UTC;0,1623496157
2018-06-16 00:00:00 UTC;0,1623877217
2018-06-17 00:00:00 UTC;0,1602539029
2018-06-18 00:00:00 UTC;0,1637004542
2018-06-19 00:00:00 UTC;0,1664604317
2018-06-20 00:00:00 UTC;0,1616280401
2018-06-21 00:00:00 UTC;0,1578754225
2018-06-22 00:00:00 UTC;0,1410637548
2018-06-23 00:00:00 UTC;0,1386785541
2018-06-24 00:00:00 UTC;0,1322168771
2018-06-25 00:00:00 UTC;0,1355493317
2018-06-26 00:00:00 UTC;0,1260608584
2018-06-27 00:00:00 UTC;0,1274658794
2018-06-28 00:00:00 UTC;0,1188515284
2018-06-29 00:00:00 UTC;0,1255131072
2018-06-30 00:00:00 UTC;0,1372925774
2018-07-01 00:00:00 UTC;0,1414144247
2018-07-02 00:00:00 UTC;0,1535389871
2018-07-03 00:00:00 UTC;0,1498951454
2018-07-04 00:00:00 UTC;0,1512356605
2018-07-05 00:00:00 UTC;0,1474713320
2018-07-06 00:00:00 UTC;0,1455902052
2018-07-07 00:00:00 UTC;0,1477036527
2018-07-08 00:00:00 UTC;0,1448650428
2018-07-09 00:00:00 UTC;0,1394695140
2018-07-10 00:00:00 UTC;0,1286736994
2018-07-11 00:00:00 UTC;0,1311140231
2018-07-12 00:00:00 UTC;0,1272804261
2018-07-13 00:00:00 UTC;0,1376022976
2018-07-14 00:00:00 UTC;0,1366536162
2018-07-15 00:00:00 UTC;0,1421416624
2018-07-16 00:00:00 UTC;0,1584636451
2018-07-17 00:00:00 UTC;0,1706422912
2018-07-18 00:00:00 UTC;0,1801357738
2018-07-19 00:00:00 UTC;0,1809201890
2018-07-20 00:00:00 UTC;0,1618191452
2018-07-21 00:00:00 UTC;0,1635240667
2018-07-22 00:00:00 UTC;0,1695316282
2018-07-23 00:00:00 UTC;0,1637883994
2018-07-24 00:00:00 UTC;0,1730741443
2018-07-25 00:00:00 UTC;0,1723603001
2018-07-26 00:00:00 UTC;0,1639343644
2018-07-27 00:00:00 UTC;0,1654180531
2018-07-28 00:00:00 UTC;0,1637458997
2018-07-29 00:00:00 UTC;0,1628016381
2018-07-30 00:00:00 UTC;0,1534984163
2018-07-31 00:00:00 UTC;0,1427419070
2018-08-01 00:00:00 UTC;0,1408676533
2018-08-02 00:00:00 UTC;0,1317439979
2018-08-03 00:00:00 UTC;0,1303044903
2018-08-04 00:00:00 UTC;0,1269655436
2018-08-05 00:00:00 UTC;0,1309774250
2018-08-06 00:00:00 UTC;0,1305304329
2018-08-07 00:00:00 UTC;0,1251330488
2018-08-08 00:00:00 UTC;0,1147726741
2018-08-09 00:00:00 UTC;0,1236529958
2018-08-10 00:00:00 UTC;0,1155122572
2018-08-11 00:00:00 UTC;0,1110923489
2018-08-12 00:00:00 UTC;0,1125073865
2018-08-13 00:00:00 UTC;0,0979488589
2018-08-14 00:00:00 UTC;0,0955189436
2018-08-15 00:00:00 UTC;0,0944388031
2018-08-16 00:00:00 UTC;0,0949087602
2018-08-17 00:00:00 UTC;0,1094253616
2018-08-18 00:00:00 UTC;0,0991600149
2018-08-19 00:00:00 UTC;0,1022670719
2018-08-20 00:00:00 UTC;0,0928752704
2018-08-21 00:00:00 UTC;0,0949396241
2018-08-22 00:00:00 UTC;0,0900168271
2018-08-23 00:00:00 UTC;0,0924711089
2018-08-24 00:00:00 UTC;0,0942300355
2018-08-25 00:00:00 UTC;0,0944283379
2018-08-26 00:00:00 UTC;0,0931538560
2018-08-27 00:00:00 UTC;0,1004999625
2018-08-28 00:00:00 UTC;0,1056342165
2018-08-29 00:00:00 UTC;0,1056284672
2018-08-30 00:00:00 UTC;0,1008810600
2018-08-31 00:00:00 UTC;0,1022482306
2018-09-01 00:00:00 UTC;0,1072086227
2018-09-02 00:00:00 UTC;0,1056834312
2018-09-03 00:00:00 UTC;0,1034821227
2018-09-04 00:00:00 UTC;0,1052769029
2018-09-05 00:00:00 UTC;0,0871235655
2018-09-06 00:00:00 UTC;0,0884180632
2018-09-07 00:00:00 UTC;0,0837020290
2018-09-08 00:00:00 UTC;0,0780370953
2018-09-09 00:00:00 UTC;0,0768909029
2018-09-10 00:00:00 UTC;0,0734584376
2018-09-11 00:00:00 UTC;0,0704811411
2018-09-12 00:00:00 UTC;0,0667316146
2018-09-13 00:00:00 UTC;0,0698432859
2018-09-14 00:00:00 UTC;0,0678424158
2018-09-15 00:00:00 UTC;0,0690253419
2018-09-16 00:00:00 UTC;0,0697175823
2018-09-17 00:00:00 UTC;0,0635816860
2018-09-18 00:00:00 UTC;0,0692661319
2018-09-19 00:00:00 UTC;0,0725586290
2018-09-20 00:00:00 UTC;0,0812295820
2018-09-21 00:00:00 UTC;0,0878343368
2018-09-22 00:00:00 UTC;0,0837270128
2018-09-23 00:00:00 UTC;0,0900716409
2018-09-24 00:00:00 UTC;0,0822716692
2018-09-25 00:00:00 UTC;0,0810445501
2018-09-26 00:00:00 UTC;0,0791013666
2018-09-27 00:00:00 UTC;0,0863947869
2018-09-28 00:00:00 UTC;0,0839182580
2018-09-29 00:00:00 UTC;0,0844791630
2018-09-30 00:00:00 UTC;0,0853287525
2018-10-01 00:00:00 UTC;0,0846249845
2018-10-02 00:00:00 UTC;0,0824345644
2018-10-03 00:00:00 UTC;0,0808646037
2018-10-04 00:00:00 UTC;0,0815590736
2018-10-05 00:00:00 UTC;0,0831663426
2018-10-06 00:00:00 UTC;0,0814802087
2018-10-07 00:00:00 UTC;0,0847271278
2018-10-08 00:00:00 UTC;0,0868896132
2018-10-09 00:00:00 UTC;0,0864310853
2018-10-10 00:00:00 UTC;0,0847487345
2018-10-11 00:00:00 UTC;0,0709346571
2018-10-12 00:00:00 UTC;0,0732186048
2018-10-13 00:00:00 UTC;0,0736979523
2018-10-14 00:00:00 UTC;0,0714689404
2018-10-15 00:00:00 UTC;0,0756133937
2018-10-16 00:00:00 UTC;0,0766199604
2018-10-17 00:00:00 UTC;0,0787782010
2018-10-18 00:00:00 UTC;0,0757201109
2018-10-19 00:00:00 UTC;0,0763086047
2018-10-20 00:00:00 UTC;0,0771772838
2018-10-21 00:00:00 UTC;0,0765435805
2018-10-22 00:00:00 UTC;0,0765895219
2018-10-23 00:00:00 UTC;0,0749938566
2018-10-24 00:00:00 UTC;0,0745930411
2018-10-25 00:00:00 UTC;0,0742364304
2018-10-26 00:00:00 UTC;0,0741450680
2018-10-27 00:00:00 UTC;0,0732299603
2018-10-28 00:00:00 UTC;0,0735495957
2018-10-29 00:00:00 UTC;0,0696786032
2018-10-30 00:00:00 UTC;0,0699683464
2018-10-31 00:00:00 UTC;0,0704983785
2018-11-01 00:00:00 UTC;0,0710801316
2018-11-02 00:00:00 UTC;0,0730874881
2018-11-03 00:00:00 UTC;0,0716949901
2018-11-04 00:00:00 UTC;0,0749256890
2018-11-05 00:00:00 UTC;0,0762966624
2018-11-06 00:00:00 UTC;0,0809405897
2018-11-07 00:00:00 UTC;0,0789417249
2018-11-08 00:00:00 UTC;0,0768346197
2018-11-09 00:00:00 UTC;0,0746065872
2018-11-10 00:00:00 UTC;0,0751982756
2018-11-11 00:00:00 UTC;0,0767912647
2018-11-12 00:00:00 UTC;0,0763809309
2018-11-13 00:00:00 UTC;0,0741775716
2018-11-14 00:00:00 UTC;0,0649954475
2018-11-15 00:00:00 UTC;0,0636681270
2018-11-16 00:00:00 UTC;0,0613687392
2018-11-17 00:00:00 UTC;0,0611033527
2018-11-18 00:00:00 UTC;0,0621695060
2018-11-19 00:00:00 UTC;0,0527018159
2018-11-20 00:00:00 UTC;0,0457692241
2018-11-21 00:00:00 UTC;0,0481939644
2018-11-22 00:00:00 UTC;0,0440658036
2018-11-23 00:00:00 UTC;0,0442455182
2018-11-24 00:00:00 UTC;0,0387077376
2018-11-25 00:00:00 UTC;0,0380205910
2018-11-26 00:00:00 UTC;0,0360387615
2018-11-27 00:00:00 UTC;0,0367235793
2018-11-28 00:00:00 UTC;0,0420626856
2018-11-29 00:00:00 UTC;0,0420110973
2018-11-30 00:00:00 UTC;0,0391697268
2018-12-01 00:00:00 UTC;0,0414186903
2018-12-02 00:00:00 UTC;0,0417081579
2018-12-03 00:00:00 UTC;0,0387146602
2018-12-04 00:00:00 UTC;0,0376357300
2018-12-05 00:00:00 UTC;0,0342597670
2018-12-06 00:00:00 UTC;0,0303420941
2018-12-07 00:00:00 UTC;0,0298466305
2018-12-08 00:00:00 UTC;0,0302567311
2018-12-09 00:00:00 UTC;0,0313013678
2018-12-10 00:00:00 UTC;0,0297739413
2018-12-11 00:00:00 UTC;0,0293182723
2018-12-12 00:00:00 UTC;0,0303146757
2018-12-13 00:00:00 UTC;0,0291062422
2018-12-14 00:00:00 UTC;0,0283125278
2018-12-15 00:00:00 UTC;0,0275964833
2018-12-16 00:00:00 UTC;0,0289341911
2018-12-17 00:00:00 UTC;0,0322617922
2018-12-18 00:00:00 UTC;0,0342617249
2018-12-19 00:00:00 UTC;0,0346008728
2018-12-20 00:00:00 UTC;0,0389193976
2018-12-21 00:00:00 UTC;0,0404302816
2018-12-22 00:00:00 UTC;0,0416387586
2018-12-23 00:00:00 UTC;0,0437865565
2018-12-24 00:00:00 UTC;0,0449055787
2018-12-25 00:00:00 UTC;0,0408300147
2018-12-26 00:00:00 UTC;0,0404303946
2018-12-27 00:00:00 UTC;0,0371954959
2018-12-28 00:00:00 UTC;0,0410550346
2018-12-29 00:00:00 UTC;0,0407173902
2018-12-30 00:00:00 UTC;0,0427745343
2018-12-31 00:00:00 UTC;0,0403667378
2019-01-01 00:00:00 UTC;0,0419657365
2019-01-02 00:00:00 UTC;0,0446501941
2019-01-03 00:00:00 UTC;0,0419634129
2019-01-04 00:00:00 UTC;0,0432231702
2019-01-05 00:00:00 UTC;0,0441300219
2019-01-06 00:00:00 UTC;0,0484299670
2019-01-07 00:00:00 UTC;0,0474792791
2019-01-08 00:00:00 UTC;0,0478577283
2019-01-09 00:00:00 UTC;0,0516773261
2019-01-10 00:00:00 UTC;0,0439328881
2019-01-11 00:00:00 UTC;0,0434540852
2019-01-12 00:00:00 UTC;0,0430583544
2019-01-13 00:00:00 UTC;0,0397225311
2019-01-14 00:00:00 UTC;0,0434166516
2019-01-15 00:00:00 UTC;0,0422087673
2019-01-16 00:00:00 UTC;0,0442119784
2019-01-17 00:00:00 UTC;0,0447632872
2019-01-18 00:00:00 UTC;0,0436971422
2019-01-19 00:00:00 UTC;0,0451013167
2019-01-20 00:00:00 UTC;0,0428869065
2019-01-21 00:00:00 UTC;0,0425364994
2019-01-22 00:00:00 UTC;0,0432606936
2019-01-23 00:00:00 UTC;0,0426088914
2019-01-24 00:00:00 UTC;0,0427950238
2019-01-25 00:00:00 UTC;0,0423759321
2019-01-26 00:00:00 UTC;0,0423989211
2019-01-27 00:00:00 UTC;0,0408835916
2019-01-28 00:00:00 UTC;0,0384013214
2019-01-29 00:00:00 UTC;0,0378857039
2019-01-30 00:00:00 UTC;0,0394676232
2019-01-31 00:00:00 UTC;0,0382609172
2019-02-01 00:00:00 UTC;0,0385438520
2019-02-02 00:00:00 UTC;0,0390039961
2019-02-03 00:00:00 UTC;0,0381112781
2019-02-04 00:00:00 UTC;0,0378901436
2019-02-05 00:00:00 UTC;0,0380202776
2019-02-06 00:00:00 UTC;0,0366740336
2019-02-07 00:00:00 UTC;0,0363813778
2019-02-08 00:00:00 UTC;0,0406568767
2019-02-09 00:00:00 UTC;0,0411725573
2019-02-10 00:00:00 UTC;0,0426637760
2019-02-11 00:00:00 UTC;0,0416354813
2019-02-12 00:00:00 UTC;0,0416970508
2019-02-13 00:00:00 UTC;0,0409900859
2019-02-14 00:00:00 UTC;0,0403601890
2019-02-15 00:00:00 UTC;0,0404744229
2019-02-16 00:00:00 UTC;0,0409700045
2019-02-17 00:00:00 UTC;0,0415225450
2019-02-18 00:00:00 UTC;0,0453573964
2019-02-19 00:00:00 UTC;0,0459099862
2019-02-20 00:00:00 UTC;0,0473406670
2019-02-21 00:00:00 UTC;0,0448536142
2019-02-22 00:00:00 UTC;0,0458445123
2019-02-23 00:00:00 UTC;0,0482614479
2019-02-24 00:00:00 UTC;0,0417073655
2019-02-25 00:00:00 UTC;0,0434652600
2019-02-26 00:00:00 UTC;0,0428854531
2019-02-27 00:00:00 UTC;0,0429852366
2019-02-28 00:00:00 UTC;0,0427877915
2019-03-01 00:00:00 UTC;0,0429668631
2019-03-02 00:00:00 UTC;0,0423263017
2019-03-03 00:00:00 UTC;0,0420388129
2019-03-04 00:00:00 UTC;0,0402215167
2019-03-05 00:00:00 UTC;0,0428520331
2019-03-06 00:00:00 UTC;0,0424706535
2019-03-07 00:00:00 UTC;0,0426462912
2019-03-08 00:00:00 UTC;0,0423501416
2019-03-09 00:00:00 UTC;0,0466259181
2019-03-10 00:00:00 UTC;0,0454055903
2019-03-11 00:00:00 UTC;0,0472829713
2019-03-12 00:00:00 UTC;0,0472000523
2019-03-13 00:00:00 UTC;0,0461761009
2019-03-14 00:00:00 UTC;0,0476861466
2019-03-15 00:00:00 UTC;0,0497824631
2019-03-16 00:00:00 UTC;0,0511300591
2019-03-17 00:00:00 UTC;0,0493463396
2019-03-18 00:00:00 UTC;0,0499871268
2019-03-19 00:00:00 UTC;0,0519489827
2019-03-20 00:00:00 UTC;0,0533069796
2019-03-21 00:00:00 UTC;0,0526048513
2019-03-22 00:00:00 UTC;0,0577295204
2019-03-23 00:00:00 UTC;0,0634414655
2019-03-24 00:00:00 UTC;0,0609676333
2019-03-25 00:00:00 UTC;0,0585474822
2019-03-26 00:00:00 UTC;0,0615216647
2019-03-27 00:00:00 UTC;0,0669366921
2019-03-28 00:00:00 UTC;0,0655909221
2019-03-29 00:00:00 UTC;0,0715482984
2019-03-30 00:00:00 UTC;0,0719798170
2019-03-31 00:00:00 UTC;0,0699423197
2019-04-01 00:00:00 UTC;0,0721292849
2019-04-02 00:00:00 UTC;0,0852749680
2019-04-03 00:00:00 UTC;0,0903566057
2019-04-04 00:00:00 UTC;0,0869319244
2019-04-05 00:00:00 UTC;0,0904489373
2019-04-06 00:00:00 UTC;0,0897970796
2019-04-07 00:00:00 UTC;0,0901046906
2019-04-08 00:00:00 UTC;0,0865218300
2019-04-09 00:00:00 UTC;0,0832969918
2019-04-10 00:00:00 UTC;0,0895773321
2019-04-11 00:00:00 UTC;0,0830989735
2019-04-12 00:00:00 UTC;0,0831213250
2019-04-13 00:00:00 UTC;0,0833127711
2019-04-14 00:00:00 UTC;0,0844841140
2019-04-15 00:00:00 UTC;0,0819575290
2019-04-16 00:00:00 UTC;0,0832303766
2019-04-17 00:00:00 UTC;0,0827103405
2019-04-18 00:00:00 UTC;0,0814800554
2019-04-19 00:00:00 UTC;0,0791961554
2019-04-20 00:00:00 UTC;0,0761793248
2019-04-21 00:00:00 UTC;0,0738777372
2019-04-22 00:00:00 UTC;0,0778785200
2019-04-23 00:00:00 UTC;0,0741361074
2019-04-24 00:00:00 UTC;0,0724510915
2019-04-25 00:00:00 UTC;0,0694407489
2019-04-26 00:00:00 UTC;0,0692700566
2019-04-27 00:00:00 UTC;0,0701542810
2019-04-28 00:00:00 UTC;0,0684397795
2019-04-29 00:00:00 UTC;0,0643940728
2019-04-30 00:00:00 UTC;0,0696789333
2019-05-01 00:00:00 UTC;0,0685783439
2019-05-02 00:00:00 UTC;0,0680490395
2019-05-03 00:00:00 UTC;0,0693552028
2019-05-04 00:00:00 UTC;0,0665100936
2019-05-05 00:00:00 UTC;0,0656710027
2019-05-06 00:00:00 UTC;0,0664905658
2019-05-07 00:00:00 UTC;0,0634919572
2019-05-08 00:00:00 UTC;0,0642941936
2019-05-09 00:00:00 UTC;0,0616198478
2019-05-10 00:00:00 UTC;0,0631959162
2019-05-11 00:00:00 UTC;0,0761392022
2019-05-12 00:00:00 UTC;0,0702927357
2019-05-13 00:00:00 UTC;0,0727869514
2019-05-14 00:00:00 UTC;0,0842679996
2019-05-15 00:00:00 UTC;0,0938363051
2019-05-16 00:00:00 UTC;0,0878941751
2019-05-17 00:00:00 UTC;0,0836546706
2019-05-18 00:00:00 UTC;0,0791738634
2019-05-19 00:00:00 UTC;0,0864608086
2019-05-20 00:00:00 UTC;0,0849407015
2019-05-21 00:00:00 UTC;0,0843497467
2019-05-22 00:00:00 UTC;0,0778357757
